"source_id","audio_relpath","transcript","source_reference","usage_rights","speaker","scene","notes"
"tohsakarin_1f47035a59bbe752","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_112.ogg","遗憾的是现在的我遇到了一些困难不得不启动圣杯","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_112.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.722; review_required=true"
"tohsakarin_a13a75521689bc9b","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_113.ogg","既然你能在没有出媒的情况下响应召唤而来如果不是和我性质相近那就一定和圣杯关系匪浅算是不幸中的万幸","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_113.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_e775a78d85dd7ae8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_114.ogg","啊？！真、真的吗？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_114.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_3d20c184070b7f29","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_115.ogg","啊不为什么","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_115.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.800; review_required=true"
"tohsakarin_ccdc937b3abf39c6","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_116.ogg","啊！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_116.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_51fff572fa428daf","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_117.ogg","<size=36>为什么会这样啊——？！</size>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_117.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7f3837adc955860c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_118.ogg","原来如此…命途、星神、星穹列车、美梦与圣杯…我完全理解了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_118.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_ee1c51a4eaf1fadd","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_119.ogg","而且，你居然还是这片宇宙的主人公…真让人安心。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_119.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_9327a1a182156559","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_120.ogg","哎抱歉主人公没想到会意外把你从开拓至旅途中卷入这种世界还得麻烦你为我停留七天之久","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_120.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_116a47a9c57547d8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_121.ogg","如果一切顺利，还请允许我等到事件解决，再将赔礼与谢礼一并奉上。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_121.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7bf4558f39d9ee5f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_122.ogg","啊等等有杀气","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_122.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.833; review_required=true"
"tohsakarin_26497398b8ac48f6","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_123.ogg","…你也听到了吗？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_123.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=fuzzy; confidence=0.923; review_required=true"
"tohsakarin_cfbf01800386b165","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_124.ogg","狗为什么有狗在讲","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_124.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.875; review_required=true"
"tohsakarin_21b947870b46b494","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_125.ogg","嗯他们是你的粉丝","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_125.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.750; review_required=true"
"tohsakarin_754ce377d4c41a42","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_127.ogg","等、等等，是不是有什么误会？！要是用{RUBY_B#Gandr}阴炁弹{RUBY_E#}的话，恐怕会伤到它们……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_127.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=fuzzy; confidence=0.923; review_required=true"
"tohsakarin_df4c51e2ac580a41","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_128.ogg","…不管了！既然大家都不客气，那我也用令咒迎接你们！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_128.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_863a77ec28459640","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_129.ogg","哎没完没了","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_129.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.889; review_required=true"
"tohsakarin_177873d67a10a57a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_130.ogg","大狗狗？！这也太超规格了吧！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_130.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_6ceda5ccfb114343","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_131.ogg","等等小谷异样的魔术波动","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_131.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.818; review_required=true"
"tohsakarin_029977e786d9f5ac","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_132.ogg","啊小心","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_132.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.800; review_required=true"
"tohsakarin_717d91dea8766a7d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_133.ogg","哼你真是那个蓝cer酷秋林","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_133.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_b26be3f6c03fc74e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_134.ogg","（是从者吗？同样感知不到任何魔力…到底为什么？）","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_134.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_342945ee7cdff257","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_135.ogg","不对劲如果拉萨也在这里那就意味着","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_135.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.778; review_required=true"
"tohsakarin_b395d8086ac1d2f0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_136.ogg","等、等一下！配合调查可以，但我想知道，你们是什么时候缔结契约的？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_136.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_355332002761f071","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_137.ogg","果然","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_137.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_9f424394145d2df2","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_138.ogg","如大家所见，现场有两位御主、两位从者，各自缔结了契约。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_138.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=fuzzy; confidence=0.957; review_required=true"
"tohsakarin_249bb58bd40e2c3b","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_139.ogg","但说到圣杯战争御主与从者本应是七组也就是十四名竞争者才对吧","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_139.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.897; review_required=true"
"tohsakarin_65578df14efe3161","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_142.ogg","嗯恐怕就在昨晚接触到圣杯的我意外用怨力把脑海中的人和尸变成了现实而后圣杯在整个二象乐园里挑了七对主从打响了新的圣杯战争","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_142.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.864; review_required=true"
"tohsakarin_b78833f856ec67e0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_143.ogg","你们不止要抓小偷，而是在侦办一连串围绕圣杯展开的恶性案件——对吗？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_143.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=fuzzy; confidence=0.966; review_required=true"
"tohsakarin_c90441bf5e1f9cb3","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_144.ogg","我说话不是很直接吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_144.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.889; review_required=true"
"tohsakarin_44170fc79eca29aa","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_145.ogg","就这么定了！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_145.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7570adce94a2452d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_146.ogg","朱波是奶茶吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_146.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_068c93d77305d09c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_147.ogg","放心交给我们吧，朽叶小姐。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_147.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=fuzzy; confidence=0.909; review_required=true"
"tohsakarin_01ff919ddc80157f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_148.ogg","状况不算太糟……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_148.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_54302fa4e46e3d96","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_149.ogg","现在，我们哪怕没有契约，也是共犯了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_149.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e4e294149966f090","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_150.ogg","还真会说话不过放心我不喜欢阶级分明的关系","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_150.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.750; review_required=true"
"tohsakarin_669fee0c56070e11","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_151.ogg","拒绝也没用。不过放心，我不喜欢阶级分明的关系。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_151.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_351120056002c56e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_152.ogg","哦说起来我都忘记问了该怎么称呼你我直接不明的从者","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_152.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.851; review_required=true"
"tohsakarin_ba3481fd1f861977","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_153.ogg","啊居然用这种不明所以的直接蒙混过关把我当笨蛋吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_153.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.826; review_required=true"
