"clip_id","source_id","audio_relpath","transcript","duration_s","sample_rate","channels","peak_dbfs","noise_floor_dbfs","snr_db","silence_ratio","clipping_ratio","voiced_ratio","f0_min_hz","f0_median_hz","f0_max_hz","audio_sha256","review_status","reviewer","review_notes"
"tohsakarin_1898a045f89d35d9","tohsakarin_1898a045f89d35d9","audio/processed/tohsakarin_1898a045f89d35d9.wav","不行，我还在耍帅啊…！","1.716042","48000","1","-1.392557","-61.456543","49.410449","0.167702","0","0.142857","518.735822","559.187974","638.638709","0fd90d6820aed0f36e03a53c855904b0e4af87bc07c641548db9cc184664c331","pending","","auto_flags=too_short"
"tohsakarin_18d3fc98e16e14cc","tohsakarin_18d3fc98e16e14cc","audio/processed/tohsakarin_18d3fc98e16e14cc.wav","哎","1.632104","48000","1","-9.917535","-64.242882","30.090797","0.590909","0","0.376623","842.688829","862.385746","945.886229","d6026a108a541b85c0072237d61f7ce6157a660f97d38ee6d732527fe9e33a9f","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_191a8178baeba6fa","tohsakarin_191a8178baeba6fa","audio/processed/tohsakarin_191a8178baeba6fa.wav","你们两个……","2.975354","48000","1","-1.000152","-72.362953","56.402239","0.322581","0.000014","0.455197","50","223.199429","338.307071","924504dc977f025dbe4e0c303b8a7918ea5cf37c500902eeeaef5735aa3e62de","pending","","auto_flags=none"
"tohsakarin_193bf6ccd3d1fe6b","tohsakarin_193bf6ccd3d1fe6b","audio/processed/tohsakarin_193bf6ccd3d1fe6b.wav","为自己积蓄更多力量吗…嗯，有可能。","4.413","48000","1","-0.999854","-93.27626","78.91341","0.429952","0","0.321256","163.391545","271.634489","400","600ec552ec102d98925b3057a1c7a04aeaf001e3df79e140d7197b63dc546106","pending","","auto_flags=excess_silence"
"tohsakarin_1954b823d9bca464","tohsakarin_1954b823d9bca464","audio/processed/tohsakarin_1954b823d9bca464.wav","我明白了你们希望我抢在伊什塔尔之前把圣杯里的魔力化为己用从源头上避免他夺走魔力的可能性","9.192604","48000","1","-0.999854","-54.627808","40.691016","0.256381","0.000014","0.591647","146.40857","229.739671","887.655578","5e752f181e492f70f3708bd15cbe99ded32b1ab87fc3b06930b25c8cb350e995","pending","","auto_flags=none"
"tohsakarin_19acfeb1f13c5d1b","tohsakarin_19acfeb1f13c5d1b","audio/processed/tohsakarin_19acfeb1f13c5d1b.wav","抱歉，{NICKNAME}，最后一枚运势签我就收下了。就当是为我们一起求的吧？","5.831","48000","1","-1.000152","-85.517776","71.803006","0.276051","0.000025","0.469835","176.133175","326.783091","492.457765","7fba5f4d3c93e83808f1ae9097b2b1f11356bd1b618ed71b8a7dd1418b9e308d","pending","","auto_flags=none"
"tohsakarin_19fda3b65388b2cc","tohsakarin_19fda3b65388b2cc","audio/processed/tohsakarin_19fda3b65388b2cc.wav","那，再见了，我的{RUBY_B#开拓者}Trailblazer{RUBY_E#}——","2.577","48000","1","-1.419359","-93.402771","81.030836","0.35124","0","0.53719","200","362.588541","1099.162918","f689b458c30f25c3db0f3397f1c7774e72034c735ad9964510529cd8fa6d1d6b","pending","","auto_flags=excess_silence"
"tohsakarin_19fde8aa8bf012ee","tohsakarin_19fde8aa8bf012ee","audio/processed/tohsakarin_19fde8aa8bf012ee.wav","（真想不到，居然会来到一个完全和魔术毫无瓜葛的世界……）","5.567875","48000","1","-0.999854","-55.372726","41.797573","0.178161","0","0.494253","173.107312","236.471557","393.128239","96c994bbcfe48006af4a02101d18b4a5515c6a7e470b704f75abcbcf0378fbd3","pending","","auto_flags=none"
"tohsakarin_1a33551e4146c34c","tohsakarin_1a33551e4146c34c","audio/processed/tohsakarin_1a33551e4146c34c.wav","别、别听{M#他}{F#她}瞎说！我们自愿放弃拒绝的权利！","3.156","48000","1","-1.000152","-50.249935","38.197319","0.131757","0","0.594595","237.841423","373.213197","549.581459","22c2a79191e2372e35594f3e49c575b011842944dd44eacf6df5c375b752c0d5","pending","","auto_flags=none"
"tohsakarin_1a8456e7dadadb1b","tohsakarin_1a8456e7dadadb1b","audio/processed/tohsakarin_1a8456e7dadadb1b.wav","他当时是这么问的渴望力量吗哼你感受一下星球球级的破坏力也不是不行但作为代价你走过的土地都将标上我的记号居民也都将成为我的玩物哦","16.333","48000","1","-1.000152","-93.612267","79.533586","0.268277","0.000022","0.528068","135.817244","292.817139","489.621417","52f41d49c1e2a025cb127a5f7037618a4e27a9e427ab2bcff4e1c2948b594446","pending","","auto_flags=too_long"
"tohsakarin_1b278fc7fe0ab0ee","tohsakarin_1b278fc7fe0ab0ee","audio/processed/tohsakarin_1b278fc7fe0ab0ee.wav","这盘光碟并非赠与而是债务原价为三克拉绿宝石归还时应支付利息以补偿御主放弃资金使用权之成本及风险年利率百分之三附加福利支持分期付款","14.707","48000","1","-1.000152","-81.664398","67.417695","0.252357","0.000017","0.552574","130.435207","315.651659","470.219163","937fe21261ab409b65bd0f7025e236ebec6ac7b9843be87c4430070ed409c752","pending","","auto_flags=none"
"tohsakarin_1bae42f9855cd935","tohsakarin_1bae42f9855cd935","audio/processed/tohsakarin_1bae42f9855cd935.wav","事就这么成了。厉害吧？","2.671","48000","1","-1.000152","-92.903061","79.153395","0.390438","0.000008","0.410359","197.702804","356.359487","446.398857","b371593460016ccb8a49f49d33cfd35fb2af7c62c5f565c71a400b2f4441983f","pending","","auto_flags=excess_silence"
"tohsakarin_1bfc19cbba026e37","tohsakarin_1bfc19cbba026e37","audio/processed/tohsakarin_1bfc19cbba026e37.wav","可恶，完全无法反驳……","2.473937","48000","1","-1.000152","-91.269913","78.303179","0.237069","0","0.435345","156.013045","241.998818","746.426393","32f14f900c695cae48d25f99b3606c5c24ea46d88db3e9c72f4317d6df149057","pending","","auto_flags=none"
"tohsakarin_1c3214f4bf78f7d6","tohsakarin_1c3214f4bf78f7d6","audio/processed/tohsakarin_1c3214f4bf78f7d6.wav","真是的，就不该听侦探的，说什么「报我名字，有惊喜」……","5.243","48000","1","-1.000152","-83.940414","68.96414","0.231707","0.000064","0.473577","157.825829","262.381621","512.777633","e5f8eff7a2c2c73a6eeeb131c00ca40930f8f136831853ca92dadd6261191695","pending","","auto_flags=none"
"tohsakarin_1c85dd60cfce4fa9","tohsakarin_1c85dd60cfce4fa9","audio/processed/tohsakarin_1c85dd60cfce4fa9.wav","「旁白」？谁家好人会给宠物起这么个名字？","4.022","48000","1","-1.464422","-73.889984","61.359175","0.206349","0","0.42328","180.250093","290.292242","589.026823","da2bc040338663fc44dcbdbd3817ca0d3b8d3afec94d8b17704205a7f2e04f66","pending","","auto_flags=none"
"tohsakarin_1ce6dcb890d97308","tohsakarin_1ce6dcb890d97308","audio/processed/tohsakarin_1ce6dcb890d97308.wav","在我经历过的那场圣杯战争里，我们也曾缔结主从契约…骑士王的宝剑永远令人安心。","7.657","48000","1","-0.999854","-92.263397","77.440603","0.249304","0.000011","0.56546","142.240602","223.199429","350.237445","8143a13ee2cb60f6026737c283f1bfa86e43d875ea77481f9fb7e4268d6f74c5","pending","","auto_flags=none"
"tohsakarin_1d3c64da06645912","tohsakarin_1d3c64da06645912","audio/processed/tohsakarin_1d3c64da06645912.wav","一切都要拜侦探先生所赐：原来，他也是从者之一，对标英雄王吉尔伽美什…想到这家伙也被排除在外，心里多少平","12","48000","1","-1.000152","-92.067963","77.487392","0.261989","0.000016","0.500888","136.604026","237.841423","1086.537955","c0190505ecfdbd848ea30fef44ef794e143de6f5defeb0cd3a2993711391eae2","pending","","auto_flags=none"
"tohsakarin_1de23ee07f5b9e69","tohsakarin_1de23ee07f5b9e69","audio/processed/tohsakarin_1de23ee07f5b9e69.wav","第三，貌合神离的两人一拍即合，假借会面设下圈套，引诱女神出面……","7.21","48000","1","-1.000152","-90.323746","74.664705","0.220414","0.000032","0.593195","145.565318","268.514501","454.201772","30adda50dea719167e55c559477f911ed3d5be1497d415e1757a082e2b010cf3","pending","","auto_flags=none"
"tohsakarin_1ef6099379531e9e","tohsakarin_1ef6099379531e9e","audio/processed/tohsakarin_1ef6099379531e9e.wav","哎事已至此只能回收残存的怨力了","4.55","48000","1","-1.000152","-92.174492","77.159282","0.327869","0","0.355972","156.013045","221.913894","338.307071","1d41365373ff377d4a6fa5a54f91f273f6943f1689737e82e9d4c1726ced53a5","pending","","auto_flags=none"
"tohsakarin_1f0b62f229dc4863","tohsakarin_1f0b62f229dc4863","audio/processed/tohsakarin_1f0b62f229dc4863.wav","一起可可爱爱！","1.583","48000","1","-2.106957","-77.956673","61.852528","0.315436","0","0.288591","913.665871","1037.471644","1099.162918","8a7ce8f3839513608353e2fcd1fa77b72e2bf1bdbf7242307292addc5b6e581b","pending","","auto_flags=too_short"
"tohsakarin_1f47035a59bbe752","tohsakarin_1f47035a59bbe752","audio/processed/tohsakarin_1f47035a59bbe752.wav","遗憾的是现在的我遇到了一些困难不得不启动圣杯","6.096354","48000","1","-0.999854","-64.359329","48.85916","0.283217","0.000031","0.480769","168.179283","266.967971","572.258373","52239fb0137a788472252565e161055156cb6f822ace18f077c96f86fc812cf1","pending","","auto_flags=none"
"tohsakarin_201f3da523d3e440","tohsakarin_201f3da523d3e440","audio/processed/tohsakarin_201f3da523d3e440.wav","不行只能感应到特和其他财宝的位置似乎是在海源市但找不到火花的踪迹","8.226","48000","1","-1.000152","-240","225.066966","0.34456","0.00001","0.357513","136.604026","233.75545","1086.537955","6cf2a54dc66c3f33c4d1a467acd730235ae4db4735db9b73a2c0dfd53caa16bb","pending","","auto_flags=none"
"tohsakarin_202e5e4a73341c47","tohsakarin_202e5e4a73341c47","audio/processed/tohsakarin_202e5e4a73341c47.wav","…馊主意到此为止哦？","2.375","48000","1","-1.000152","-39.746399","25.63096","0.076233","0.000026","0.70852","167.210642","227.100886","308.442165","f51062a66a04c98f992872942405c21d3ed8a4b5d2e584044eb6003af891b9dd","pending","","auto_flags=none"
"tohsakarin_2070276c043c9124","tohsakarin_2070276c043c9124","audio/processed/tohsakarin_2070276c043c9124.wav","啊失礼了请允许我重新自我介绍一下","4.782","48000","1","-1.522029","-93.336296","78.6758","0.501114","0","0.242762","169.153536","240.605007","324.900959","b0996f660f30d6d21b1016401fc68d522aa5a896b1eaa70b6ee26445c8cd75ad","pending","","auto_flags=excess_silence"
"tohsakarin_20e910fc9a96e8d2","tohsakarin_20e910fc9a96e8d2","audio/processed/tohsakarin_20e910fc9a96e8d2.wav","…啊，找到了！","1.129083","48000","1","-1.000152","-80.84819","68.419403","0.415094","0.000129","0.141509","304.899405","362.588541","377.549725","67da228bb08c6f6c9ea1ba4ea946d45245fbdfe46bf3ae6fa446e0b314a04b16","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_21b947870b46b494","tohsakarin_21b947870b46b494","audio/processed/tohsakarin_21b947870b46b494.wav","嗯他们是你的粉丝","2.918","48000","1","-1.832617","-87.153351","73.593281","0.284672","0","0.481752","208.252431","301.397336","515.748123","2b47e515f3e52bd48c3f089a1df09915debeeba997552e91d8d3f1eea267f4e3","pending","","auto_flags=none"
"tohsakarin_21cc88ebb3c9dfe4","tohsakarin_21cc88ebb3c9dfe4","audio/processed/tohsakarin_21cc88ebb3c9dfe4.wav","而真正的阿切尔主从竟然是女神附身的另一个我","3.634","48000","1","-0.999854","-82.822502","67.996796","0.167155","0.000011","0.565982","144.726924","239.219224","423.785238","288da26882d88d7878f1a4a40f7d0dddd267bb9e7fd0e8dd181f0374332fd226","pending","","auto_flags=none"
"tohsakarin_22b8a443fcf2a7f8","tohsakarin_22b8a443fcf2a7f8","audio/processed/tohsakarin_22b8a443fcf2a7f8.wav","间桐樱。虽然不同姓，但是我同父同母的亲妹妹。是个喜欢糖果、甜食，和恐怖故事的女孩。","11.354","48000","1","-1.000152","-93.343117","78.400344","0.374648","0.000002","0.370892","141.421356","220.635764","338.307071","681bef2b8a052b90e0f93afbf66cc1a185e0de67042d96d8b54ba1121f1639c7","pending","","auto_flags=excess_silence"
"tohsakarin_22faa63ec451b713","tohsakarin_22faa63ec451b713","audio/processed/tohsakarin_22faa63ec451b713.wav","嗯现在设想一位和她十分相似的女孩你一定会把对妹妹的情感转移到她身上像对待亲妹妹那样对待她","10.982","48000","1","-0.999854","-92.20079","77.492158","0.338835","0.000002","0.414563","143.064593","223.199429","1099.162918","8d75af23c036ed838e90b1e199bb79cf1fc9d9653bdebf41dc56bbc7376bcddc","pending","","auto_flags=none"
"tohsakarin_2315a906bad40354","tohsakarin_2315a906bad40354","audio/processed/tohsakarin_2315a906bad40354.wav","嗯我就是远坂凛","2.687","48000","1","-1.000152","-91.343117","77.988403","0.289683","0","0.623016","161.514833","228.416468","777.225553","6c1ca08a02c7a0abed3335d1ee64373ef7a1dcb2b1c03c67175f068e915969e2","pending","","auto_flags=none"
"tohsakarin_233a6b879985344a","tohsakarin_233a6b879985344a","audio/processed/tohsakarin_233a6b879985344a.wav","嗯话说回来怎么只有你啊蓝sir","2.714","48000","1","-1.000152","-93.321854","80.479318","0.313725","0","0.466667","170.133432","276.382576","467.510899","808bd47642f435ba641ed0ef117915a6ee044fcb7394970327e018a101ed3c65","pending","","auto_flags=none"
"tohsakarin_235b55294c21b614","tohsakarin_235b55294c21b614","audio/processed/tohsakarin_235b55294c21b614.wav","但——","0.540333","48000","1","-1.000152","-58.652794","46.763596","0.156863","0","0.509804","213.1201","239.235188","299.661415","2912121d2ad6f297f0cb69f0c49e2cbf39f2399bc1ac2af778d51b921c155fbb","pending","","auto_flags=too_short"
"tohsakarin_237c2ba4678cfa2a","tohsakarin_237c2ba4678cfa2a","audio/processed/tohsakarin_237c2ba4678cfa2a.wav","f虽然来到了完全陌生的世界，但在机缘巧合下，我与这片银河的主角相","5.947","48000","1","-1.000152","-85.157814","71.755495","0.182796","0","0.53405","143.064593","243.400703","404.647776","ac9f5456415e36b08f188199ac975bc6786f5dce5edf5e4b27dd6bf65966eb45","pending","","auto_flags=none"
"tohsakarin_23f417048230eb9e","tohsakarin_23f417048230eb9e","audio/processed/tohsakarin_23f417048230eb9e.wav","…别虚张声势了。","1.098583","48000","1","-1.000152","-39.490566","24.342319","0.087379","0","0.601942","163.391545","263.141602","451.585762","80db47a6965150aab4cd459be8d9f073c3a0aa28c4d4d95860ce7f780220779e","pending","","auto_flags=too_short"
"tohsakarin_2418b055a7a26b2a","tohsakarin_2418b055a7a26b2a","audio/processed/tohsakarin_2418b055a7a26b2a.wav","真想不到。还以为她们和樱一样，爱好会比较传统呢。","5.529","48000","1","-0.999854","-92.507065","78.122437","0.39499","0.000004","0.344894","165.290064","247.655272","299.661415","b94c5603f71448f24c7de642774b3f48f810d7529142ca980e1f0079a1da99b1","pending","","auto_flags=excess_silence"
"tohsakarin_242492506ed3b50d","tohsakarin_242492506ed3b50d","audio/processed/tohsakarin_242492506ed3b50d.wav","「当事人把对甲的情感投射到相似的乙身上」——这就是「移情作用」。","6.054","48000","1","-0.999854","-88.061821","73.266098","0.241197","0","0.443662","111.599714","219.364996","334.421283","65007d775000c37c8bb3f27ffcfc354061a9d67aa8e677b500b72c0bf2c4ff20","pending","","auto_flags=none"
"tohsakarin_249bb58bd40e2c3b","tohsakarin_249bb58bd40e2c3b","audio/processed/tohsakarin_249bb58bd40e2c3b.wav","但说到圣杯战争御主与从者本应是七组也就是十四名竞争者才对吧","6.534","48000","1","-1.000152","-93.039291","78.18848","0.239804","0","0.474715","163.391545","235.109581","421.344414","5b2b9f35621c6b97521b4d87c8e6682df1b546ce82c9c313bb3f56190b5caf5c","pending","","auto_flags=none"
"tohsakarin_24be4a5c20994361","tohsakarin_24be4a5c20994361","audio/processed/tohsakarin_24be4a5c20994361.wav","这就是旅行的意义呀。","2.537","48000","1","-0.999854","-90.895889","77.766918","0.289916","0","0.42437","219.364996","356.359487","431.192873","4b444f9b33eced609275cba19523d67395139007593384b4980912a9f3c6ce56","pending","","auto_flags=none"
"tohsakarin_24d5453e8aa77be1","tohsakarin_24d5453e8aa77be1","audio/processed/tohsakarin_24d5453e8aa77be1.wav","看着吧——我会证明你的错误，然后超越你，超越神明！","5.433937","48000","1","-0.999854","-87.909286","73.133204","0.370588","0.000107","0.486275","50","289.453847","527.803164","47a9378bf213bd50e878043ecc9ec9173540196b77172040efb46a50c200a260","pending","","auto_flags=excess_silence"
"tohsakarin_24d88d24171a48ea","tohsakarin_24d88d24171a48ea","audio/processed/tohsakarin_24d88d24171a48ea.wav","难道不是我说","1.128","48000","1","-1.000152","-56.007881","41.700534","0.179245","0.000037","0.613208","147.256706","232.409117","459.479342","1ebb729a16270e7e72cc42b67ec749b4f7d6ae68ac143530fce462b1a0efc96c","pending","","auto_flags=too_short"
"tohsakarin_25af998c61ef6c89","tohsakarin_25af998c61ef6c89","audio/processed/tohsakarin_25af998c61ef6c89.wav","嗯来回顾一下今天的战果吧我们顺利从caaster主从那里回收了完全简朴的试炼呃一根健身弹力棒","9.454","48000","1","-1.000152","-92.534569","77.701918","0.307779","0.00002","0.501691","156.91682","282.842712","506.887879","cc8094661c3bddcd43cd1155f03a4ef40e50ca5c4099cde57b89b7af0ae6da00","pending","","auto_flags=none"
"tohsakarin_2621ad3f1e246c5a","tohsakarin_2621ad3f1e246c5a","audio/processed/tohsakarin_2621ad3f1e246c5a.wav","同意。而且是规模不小的结界魔术。","3.057","48000","1","-1.000152","-89.081085","75.036028","0.296167","0","0.38676","50","223.199429","344.220575","6106263723f253bb7402b0ebc456a01f067fdfd61346c00bf27ec01a2aedf142","pending","","auto_flags=none"
"tohsakarin_263dc32e14e92dbb","tohsakarin_263dc32e14e92dbb","audio/processed/tohsakarin_263dc32e14e92dbb.wav","酒宴过后，应该就是决战了。","3.243792","48000","1","-0.999854","-90.875107","77.741113","0.35082","0.00009","0.52459","165.290064","257.874062","381.936642","ccdde6aaa4137a7cf011d709a72edf40a9128e73781f47b7cbf6ef7fbbff837d","pending","","auto_flags=excess_silence"
"tohsakarin_26497398b8ac48f6","tohsakarin_26497398b8ac48f6","audio/processed/tohsakarin_26497398b8ac48f6.wav","…你也听到了吗？","1.804","48000","1","-1.817899","-93.3461","80.972733","0.517647","0","0.317647","164.338063","223.199429","284.481204","e3b12a2045773a6786f30f1ba77e44b7029d02500d975864e76fc017aa555ff5","pending","","auto_flags=too_short|excess_silence"
